,ans,text,id
5097,1.0,んー,849
5098,1.0,それでももっかい旅と屋見るべきか,849
5099,1.0,屋修無しでいいかなこれ,850
5100,1.0,オットーが周りくどいし、考えなおせよっていってるこれ>>842が「他人」くさい,850
5101,1.0,者修かね,850
5102,1.0,と,850
5103,1.0,ニコはやっぱ白いし、オットー側からの全パターン潰れた,850
5104,1.0,つか、昨日拾ったリデル白要素もヤコ白で潰えた,850
5105,1.0,リデル＞,850
5106,1.0,殴りにきてるつもりだったんだろうよ,850
5107,1.0,でもドヤ顔のシャドーボクシング見せられてどうしろっていうのさ,850
5108,1.0,うお,851
5109,1.0,ごめんねオト,851
5110,1.0,だいじぶ,851
5111,1.0,ディタ動かねーな,851
5112,1.0,この静止具合はここ両狼かね,851
5113,1.0,>>848,851
5114,1.0,者修、騙り書なら、素直にペタ真見て、黒出されたら困るから保険襲撃,851
5115,1.0,と思う俺,851
5116,1.0,ふたりとも樵・年なら、年真見てたくさい,851
5117,1.0,あと、襲撃を考えてたの、たぶんクララじゃない,851
5118,1.0,クララの襲撃なら先に狩候補潰しにいってたと思うかな,851
5119,1.0,ララは仲間大事にする狼な気がしてる,851
5120,1.0,怖いんでヨア見てる,852
5121,1.0,時間無いんで対自分中心で見てるけど、ヨアって「微白灰」って考察を出した以外は、GS要求以外で俺に絡んで無いんだよな,852
5122,1.0,それで俺狼だと思うんなら一応状況要素以外の黒拾ってきてくんねぇ,852
5123,1.0,俺の阿呆な文章からじゃ取り辛いかも知んねーけどよ,852
5124,1.0,>>844,853
5125,1.0,あーヤコブさんだけが殴りあってるですか,853
5126,1.0,見間違えましたー,853
5127,1.0,でもニコさんは白いし、ディタさんと・オトさんは切れてると思うし、やっぱ一番違和感じてるのはヨアさんなんでヨアさん狼だと思いマス,853
5128,1.0,＠３,853
5129,1.0,腹ァ括るかね,854
5130,1.0,▼フリーデル,854
5131,1.0,少なくとも、ヨアヒムにとって触れられたくない所ってのはわかると思うんだ,854
5132,1.0,当然、要素取れるわけもねぇ,854
5133,1.0,でも、そこから攻めるしかねぇぐらい苦しいんじゃねっかね,854
5134,1.0,ホント対自分ばっかでどうしようもないが,855
5135,1.0,フリ・ニコの俺への疑い方が自然すぎるんだよな,855
5136,1.0,ニコは昨日までに言ってたと思う（言ってなかったか,855
5137,1.0,言ってなかったら言う）だが、フリも３ｄ「黒塗り感じる」４ｄ「ちょい白っぽい」で揺れて、今日の「灰に絡んでない,855
5138,1.0,狼探す態度希薄」も納得行ったしその通りだと思った,855
5139,1.0,じゃあ青屋になんのか,855
5140,1.0,結局ヨアヒムは狼なんだろうか…,855
5141,1.0,流されてねーか俺,855
5142,1.0,白いって言われてるんだが、この中に狼居て擦り寄られてるんだよな,856
5143,1.0,一番擦り寄りが無いのはリデルだ,856
5144,1.0,一貫して俺を白視してたし、屋者青は俺が★投げたり疑ってたりしてからなんだよな・・・,856
5145,1.0,オットーが狼って可能性は無いのか,856
5146,1.0,・・・確かに者屋なら年襲撃しないか,856
5147,1.0,確かに修屋狼だとすると「青吊りたい,856
5148,1.0,」「冷静になれ、無ければ狼だ,856
5149,1.0,」で、すんげえ回りくどいやり方をしてるけど、此れがラインの切り合いって事は,856
5150,1.0,ディタちゃんとみてるよ,857
5151,1.0,一応希望は【▼リデル】,857
5152,1.0,>>855,857
5153,1.0,ディタ、さっきから動き止まってんさ,857
5154,1.0,>>857　あー分かってる,858
5155,1.0,分かってっから,858
5156,1.0,残り本命は、流されやすいなディーター,859
5157,1.0,性格的なもんで、ヨアヒムワンチャンあり,859
5158,1.0,ねーよ、俺とかディーター行けよと言いてぇが,859
5159,1.0,ニコラスは、占い師ローラー関連がどうしても強いんよな,859
5160,1.0,占い機能維持させる所まで思考行くか普通,859
5161,1.0,超ねむい,859
5162,1.0,ディタがさ,860
5163,1.0,あんま自分に自信なくて、どうしたらいいんだって思うのは解る,860
5164,1.0,でもな、ニコも同じような感情抱えてんだぜ,860
5165,1.0,それでも、ちゃんと進もうとしてる,860
5166,1.0,たまに動き止まっても、近づいて、触れて,860
5167,1.0,これでいいのか,860
5168,1.0,って頭抱えても「進もう」っていう意思がある,860
5169,1.0,オットーは進むために、まず場を均した,860
5170,1.0,リデルに対して、探るための共認識を投げて、その反応からリデルを見てる,860
5171,1.0,"""動かなかった""のは二人だけ",860
5172,1.0,まだ時間はあんよ,861
5173,1.0,ディタ、僕パターンだしたろ、それ見ておいでよ,861
5174,1.0,んで、どれならありえるか,861
5175,1.0,って並べてみ,861
5176,1.0,直感でもなんでも、こうだと思う順に,861
5177,1.0,んで、上位を詰めればいい,861
5178,1.0,流されやすいならアレさ、一人だけでも信用できる奴みつけて、そいつをパターンから除けばいい,861
5179,1.0,とりあえず動こうぜ,861
5180,1.0,あー、おう,862
5181,1.0,それも分かってるから,862
5182,1.0,悪かったから,862
5183,1.0,だが疑い返しと言われようがなんだろうが俺は修者をＳＧにするために青屋が一気に勝負掛けてきたようにしか見えなくなってきた,862
5184,1.0,特にオットーは俺が白がどうこう言ってたのはどうした,862
5185,1.0,あれは全部今日の黒要素で帳消しか,862
5186,1.0,あーでも俺も青屋が白いっていっときながら今日は黒いっつってんのか,863
5187,1.0,他人のこと言えねーわ,863
5188,1.0,あーちょっと待て,863
5189,1.0,一応それもやってるから,863
5190,1.0,仮決定時間過ぎてるのも分かってるから,863
5191,1.0,>>855,864
5192,1.0,ディーター,864
5193,1.0,まず、誰か1人を見るんだ,864
5194,1.0,そして、そいつにとにかく喰らいつく,864
5195,1.0,今は崖っぷちだ,864
5196,1.0,狼と思う奴一直線でいい,864
5197,1.0,多くを見るから流されるんだ、やり方はひとつじゃねぇ,864
5198,1.0,灰全員見ての灰考察なんて、優先順位最下位でもいいたぁ思う,864
5199,1.0,頼む,864
5200,1.0,あ、ディタ,865
5201,1.0,リデル評、>>754から（>>855）>>862に移ったのなんでだ,865
5202,1.0,あと、>>846旅屋を信じたい　から>>862青屋が～に移った理由もだな,865
5203,1.0,今やってること優先でも構わんが、できれば今日中にくれ,865
5204,0.0,ディタ、ガンバ,866
5205,0.0,私も悩んでる,866
5206,1.0,え、マジで過ぎてんの,867
5207,1.0,俺は・・・【▼修＞▼青】だと思ってるけどギリギリまで見たい,867
5208,1.0,者屋は無いと思う,867
5209,1.0,今見直してる、1d修屋は●を修屋が灰の中で１番に早くに出してる,867
5210,1.0,それで屋が●を出してるのは思い切りが良過ぎる、危険な行為だと思うんだよな,867
5211,1.0,狼があるとしたら青屋,867
5212,1.0,青者を考えてけど今見えてるのがライン切りなのか、って言うと・・・、者は優しい性格と言ってたのは青だけど、俺もそうだと思うし、その,867
5213,1.0,旅はもう村決め打ちだ,868
5214,1.0,ここで悩んでる時間無い・,868
5215,1.0,・屋青　上記でロックかかりそう,868
5216,1.0,・修屋　ずっとフリが「オットーさん分かんない」って言ってた印象がある,868
5217,1.0,１ｄ希望出してるし無し,868
5218,1.0,・修青　年食い考えると、ちょっとそのまま過ぎる気もするが、あり得なくもないと思う,868
5219,1.0,今日の会話も>>849の理由からあり得るんじゃねーか,868
5220,1.0,　,868
5221,1.0,【▼青】だ,868
5222,1.0,だがもっかいヨアヒム読む,868
5223,1.0,青>>865　下段は悩んでんだよ,869
5224,1.0,ニコラスはもういい,869
5225,1.0,村人でいいけど,869
5226,1.0,フリーデルに関してはフリーダムなだけの村人にロックかけてる自分がいそうで怖いんだよ,869
5227,1.0,因みにさ,870
5228,1.0,リデル、オットーに対して「ヨアヒムを考えなおせ」っていってるんだけど,870
5229,1.0,これさ、オト白見えてる視線に思えるんだよな,870
5230,1.0,これが、対ニコラスで出るなら違和感ないけど、リデルの評みてるとオットーは「微白灰」なんだよ,870
5231,1.0,故に違和,870
5232,1.0,>>870,871
5233,1.0,ヨアヒム,871
5234,1.0,あ、それ良い,871
5235,1.0,ヨアヒム白たぁ一言も言ってねぇしな俺,871
5236,1.0,>>868,871
5237,1.0,ディーター,871
5238,1.0,ペーター襲撃、普通はありえない,871
5239,1.0,これ、どういう事かはわかるか,871
5240,1.0,皆から白いと言われると、この立場判断がしにくいんだけど・・・,872
5241,1.0,いや、リデルは者より屋を白く見てるから、今の状況で２狼いるから修が僕白で見てるから屋を説得するのは可笑しく無い,872
5242,1.0,ただ、修屋での切れで取っていいのか,872
5243,1.0,修者・・・は●がバラケてる中で昨日▼修にしたのは,872
5244,1.0,ずっと疑い続けていたのに変えれなかったから,872
5245,1.0,屋>>871　もったいぶらずに言ってくれ,873
5246,1.0,分かってねーの分かって言ってるだろ,873
5247,1.0,ありえないって分かってんなら言わねーって,873
5248,1.0,樵の次ロラされるのが恐らく年だから襲撃は基本必要無いって事じゃないかね,874
5249,1.0,>>517で「保険じゃないかなー」って年食いに即座に理由づけしてるのもヨアヒムなんだよ,875
5250,1.0,それも考えてた,875
5251,1.0,だから「普通はありえない」ってのは分かってない,875
5252,1.0,見りゃ分かるが馬鹿だからな,875
5253,1.0,>>873,876
5254,1.0,ディーター,876
5255,1.0,えーとだな,876
5256,1.0,占い師ローラー終わらせると残り6人で狼2人,876
5257,1.0,狼は村1人吊れば終わり,876
5258,1.0,だが、ペーター襲撃した事によって、村2人吊らなきゃいけない状況になってんだ,876
5259,1.0,残り4人から、襲撃無しにして残り3人にした,876
5260,1.0,これとほぼ同義と思っていい襲撃なんだよ,876
5261,1.0,わかってれば、あんな襲撃は選ばない,876
5262,1.0,そういう事よ,876
5263,1.0,>>871,877
5264,1.0,な,877
5265,1.0,>>872,877
5266,1.0,青者決め打ってるわけではないんだぜ,877
5267,1.0,>>829,877
5268,1.0,ここで、「（青狼の相方として）オトさんディタさんで迷ってる」って言ってる,877
5269,1.0,ディタ狼かな、とも言ってるけど、まず「考えなおせ」よりも、「両狼でかばってる,877
5270,1.0,」っていう発想が出ると思うんだよ,877
5271,1.0,青>>877,878
5272,1.0,ああ、そういう事か、,878
5273,1.0,時間が無いとこ悪いけど、,878
5274,1.0,ヨアヒム、>>801の今朝妙農白だと分かっても俺が村決め打ちと言った理由と1dから屋旅白を拾ってたのに言ってなかった理由を説明してくれる,878
5275,0.0,そろそろ希望出しとくれ,879
5276,1.0,補足するなら、ペーター襲撃は保険にもならん,880
5277,1.0,黒だからとりあえず吊って続いたとしてだ,880
5278,1.0,村1人吊られたら終わる状況は一緒だ,880
5279,1.0,黒だからと吊って、それが村なら言わずもがな,880
5280,1.0,これに保険という表現を入れた時点で、ヨアヒム狼ワンチャンありなんだ,880
5281,1.0,オト>>876,881
5282,1.0,占い師ロラったらペタ白・クララ狼が判明する,881
5283,1.0,地上ではペタ（真・狼）とかみる人多かったし,881
5284,1.0,ヤコブさんにいったてはペタ真視してた,881
5285,1.0,ヨア狼だったら、あんな襲撃だとは言えない,881
5286,1.0,ヨア狼だったら普通にあると思う,881
5287,1.0,（ペタ>>466）,881
5288,1.0,あー,882
5289,1.0,うん,882
5290,1.0,分かった,882
5291,1.0,ごめん,882
5292,1.0,だがさっきのやり取りがライン切りに見えるのはもう取り消さないんでやっぱり【▼青】だ,882
5293,1.0,っつーか屋修が無いんだよ,882
5294,1.0,消去法でもやっぱり青になる,882
5295,1.0,年襲撃での状況黒は修＞青だとは思ってる,883
5296,1.0,というのも、前日の青の年への態度だな,883
5297,1.0,▼修で提出するけど、,883
5298,1.0,>>878の答えを聞きたい,883
5299,1.0,聞いてるのに答えてくれないの、何で,883
5300,1.0,ニコ＞,884
5301,1.0,>>804>>805だけじゃ足りなかった,884
5302,1.0,しろいって一言でも出してると思ってた,884
5303,1.0,僕考察するまでは、逐一アンカひいての要素拾いしないんだわ,884
5304,1.0,全体ざっと見て白黒・性格要素とってるから,884
5305,1.0,　　　俺：フリーデル,885
5306,1.0,>>854,885
5307,1.0,ヨアヒム：フリーデル,885
5308,1.0,>>857,885
5309,1.0,ディーター：ヨアヒム,885
5310,1.0,>>868,885
5311,1.0,引っ張った,885
5312,1.0,あとはまかせる,885
5313,1.0,今日のオトさんの様子みてるとガチで私を吊りにきてるのよね,886
5314,1.0,悩んでる様子が見えない,886
5315,1.0,あと私に集中し過ぎな気がします,886
5316,1.0,今日で決めにきた狼に見えてる,886
5317,1.0,逆に悩んでるディタさんのほうが人に見える,886
5318,1.0,オト・ヨアライン今みてるけど,886
5319,1.0,オトさんて初日チョコっとしかヨアさんに絡んでないのよね,886
5320,1.0,>>266>>272,886
5321,1.0,あとは他の灰ばかりと絡んでるのよね,886
5322,1.0,／屋青者旅宿,887
5323,1.0,▼修修青修修,887
5324,1.0,【本決定▼修】,887
5325,1.0,>>881,888
5326,1.0,フリーデル,888
5327,1.0,ヨアヒム狼としても、もう1人狼は居るんだ,888
5328,1.0,もしかして、ヨアヒムはＬＷ役確定って考えか,888
5329,1.0,明日私いなかったら投票先隠しとかはまあ相談で,889
5330,1.0,【本決定反対】,890
5331,1.0,ごめん、マジで考え直して…,890
5332,1.0,まだちょっとだけど時間ある,890
5333,1.0,【決定了解】,891
5334,1.0,>>860,891
5335,1.0,僕がペタ吊れないとでも_(:3」∠)_,891
5336,1.0,精一杯理由考えてそれしか無かったのぜ　謎すぎて,891
5337,1.0,青喉ないじゃん・・・,892
5338,1.0,あの、夜明け後でも僕が白だって言った理由は・・・,892
5339,1.0,修狼で良いんだよね・・・,892
5340,0.0,…一応フリーデルにセットはした,893
5341,0.0,ふぁーあ……ねむいな……寝てていい,187
5342,1.0,おぅ…なんでもねぇ,188
5343,1.0,何もなかった,188
5344,1.0,OK、何も、なかった,188
5345,1.0,それ以上詮索するな,188
5346,1.0,ペタ、リー、リナ、パメ,188
5347,1.0,今日レジの部屋の前通るんじゃねェぞ,188
5348,1.0,通るときは、耳を塞いどけよ,188
5349,1.0,とりあえず、こんなもんがあったぜ、他にあったら適当に挙げてくれ,188
5350,1.0,■1.COどうすんだ,188
5351,1.0,■2.まとめ役は誰だ,188
5352,1.0,■3.占い方針は,188
5353,1.0,□4.レジを止める方法は,188
5354,1.0,はぁ,189
5355,1.0,アンケートばかりだ,189
5356,1.0,面倒くせェ,189
5357,1.0,■1.あんまり、ゴチャゴチャするとわかんネェ,189
5358,1.0,FOが好みだな,189
5359,1.0,■2.お約束だが、確能＞確村＞レジーナ以外だな,189
5360,1.0,レジーナに任せると「今夜部屋に来るのは、お前だ」とか言われるからな…,189
5361,1.0,■3.情報はスッキリさせてぇ,189
5362,1.0,初日は統一だ,189
5363,1.0,それ以降は場に応じてだな,189
5364,1.0,□4.誰か教えてくれ,189
5365,1.0,■1,190
5366,1.0,FO希望,190
5367,1.0,■2,190
5368,1.0,確霊＞確白,190
5369,1.0,■3,190
5370,1.0,統一希望,190
5371,1.0,□4,190
5372,1.0,止める必要なんてないわ,190
5373,1.0,エア議題かと思ったら順番違って笑ったわ,190
5374,1.0,まさかさっきのお風呂のことで動揺してるのかしら…,190
5375,1.0,始まりましたね,191
5376,1.0,私は幸福です,191
5377,1.0,■1.ＦＯが好みですね,191
5378,1.0,■2.確能＞確村＞多数決,191
5379,1.0,■3.統一がいいですね,191
5380,1.0,□4.そうですね,191
5381,1.0,もうどうしようもありませんね…,191
5382,1.0,たとえばですが…者がレジに告白するというのはどうでしょうか,191
5383,1.0,とりあえずアンケートですね,192
5384,1.0,■1.FO希望,192
5385,1.0,■2.確霊>確白,192
5386,1.0,■3.統一で,192
5387,1.0,□4.どうぞご自由に,192
5388,1.0,こんばんは,193
5389,1.0,寝落ちませんでした,193
5390,1.0,[きりっ],193
5391,1.0,者>>188上段,193
5392,1.0,では、名前を呼ばれなかった私は、こっそり覗き見でもしましょうか,193
5393,1.0,←,193
5394,1.0,■1.FOが好みです,193
5395,1.0,■2.確能≧確白,193
5396,1.0,無しの場合は先着多数決で,193
5397,1.0,■3.統一占いが無難かと,193
5398,1.0,ボ、ボクにはナニも起こらなかったよ………,194
5399,1.0,全て忘れてギダイに答えるね,194
5400,1.0,■1.FOが分かり易くて好きだなー,194
5401,1.0,■2.確霊＞確白,194
5402,1.0,■3.統一,194
5403,1.0,□4.ンーレジさんに良いアイカタさん,194
5404,1.0,を見付けてあげるとか、ボク以外で,194
5405,1.0,パメちゃん、ディタさんおまたせ,195
5406,1.0,　仕立ててきたよー,195
5407,1.0,つ「羊モチーフのフードつき寝巻」「濃色（こきいろ）のバンダナ」,195
5408,1.0,議題回答です,195
5409,1.0,■1,195
5410,1.0,FO希望です,195
5411,1.0,■2,195
5412,1.0,確霊＞確白,195
5413,1.0,■3,195
5414,1.0,少なくとも初日は統一希望だよ,195
5415,1.0,夜が明けたね,196
5416,1.0,サクサクいこう,196
5417,1.0,【非占】,196
5418,1.0,■1.占先回しで、占いが2COなら霊回し,196
5419,1.0,　　3COなら霊本人に任す,196
5420,1.0,■2.確能→確白,196
5421,1.0,立候補は是非が喉無駄になりそうで好きじゃない,196
5422,1.0,　　初日は占いだけだし多数決でいいと思う,196
5423,1.0,■3.序盤は統一でいいんじゃないかな,196
5424,1.0,状況で自由とかも,196
5425,1.0,□4.愛だと、思うよ,196
5426,1.0,よろしくおねがいします,197
5427,1.0,ぺこり,197
5428,1.0,者>>188,197
5429,1.0,リーは何も見なかったし聞かなかったの…ぷるぷる,197
5430,1.0,■1.FOがいいな,197
5431,1.0,■2.確能＞確白＞多数決,197
5432,1.0,■3.統一で,197
5433,1.0,□4.ジ—ナお姉さんを満足させてあげればいいの,197
5434,1.0,【非占】ここ止める理由はないよな,198
5435,1.0,■1,198
5436,1.0,占い先回しで霊は勝手にすればいい,198
5437,1.0,■2,198
5438,1.0,確霊＞確白だな,198
5439,1.0,立候補なんていやだろう,198
5440,1.0,■3,198
5441,1.0,統一希望だな,198
5442,1.0,特に初日は情報が多いほうがいい,198
5443,1.0,□4,198
5444,1.0,ムリ,198
5445,1.0,伝書鳩より失恋、いや失礼,199
5446,1.0,1,199
5447,1.0,本日中にで宜しいのでは,199
5448,1.0,2,199
5449,1.0,確定能力者ないし確定白,199
5450,1.0,いずれも出なかった場合はまた考えましょう,199
5451,1.0,3,199
5452,1.0,霊1なら黒狙い、2ならば白もあり,199
5453,1.0,方法は統一,199
5454,1.0,自由は自分にとってはスキル的に大変なので,199
5455,1.0,4,199
5456,1.0,ニコラス有吉氏に活躍して頂く、しか思い付きませんでした,199
5457,1.0,>>190　レジ,200
5458,1.0,村記録からパクってきただけだからな,200
5459,1.0,意図はねぇよ,200
5460,1.0,べ、別にど、ど、動揺なんかしてねぇよ,200
5461,1.0,>>191　ジム,200
5462,1.0,レジを、頼んだぞ,200
5463,1.0,（肩を叩く,200
5464,1.0,>>193　クラ,200
5465,1.0,やめろ、見るな,200
5466,1.0,面白いもんじゃねぇゾ,200
5467,1.0,取り敢えず【占いなんかできねェよ,200
5468,1.0,（非占）】、,200
5469,1.0,ここらへん回して寝る感じかねェ,200
5470,1.0,□4.に関しては、時間が取れそうなら真面目に（ネタを）考えましょう,201
5471,1.0,[真顔],201
5472,1.0,羊>>196,201
5473,1.0,ええ、そうですね,201
5474,1.0,占の方はサクサク回しましょうか,201
5475,1.0,【非占】,201
5476,1.0,あ、もう非占宣言が回っているね,202
5477,1.0,【私は占い師ではありません】,202
5478,1.0,■1.FOがいいと思うよー,203
5479,1.0,■2.確霊or確白,203
5480,1.0,■3.おまかせするよー,203
5481,1.0,□4.おまかせするよー,203
5482,1.0,【非占だよー,203
5483,1.0,】,203
5484,1.0,おおディーターくん、無事でしたか,204
5485,1.0,しかし数分見なかっただけで随分痩せましたね,204
5486,1.0,はっはっは,204
5487,1.0,■1.foでいいと思います,204
5488,1.0,■2.確能＞確白,204
5489,1.0,■3.統一でいいんじゃないでしょうか,204
5490,1.0,□4.レジーナは素敵な女性ですよ,204
5491,1.0,止めるなんて勿体無い,204
5492,1.0,占回り始めたね,205
5493,1.0,リーは占いのお勉強してないの,205
5494,1.0,【非占】,205
5495,1.0,>>179,205
5496,1.0,だ、だめだよペタくん,205
5497,1.0,宿題は自分でやんなくちゃ,205
5498,1.0,ずるをすると狼さんよりこわいジ—ナ姉にたべられちゃう,205
5499,1.0,（せいてきな意味で）ってシモおじさんが言ってたよ,205
5500,1.0,【非占】,206
5501,1.0,私にミュータント能力があるはずがありません,206
5502,1.0,完璧な市民ですからね,206
5503,1.0,おお、宣言回っていましたね,207
5504,1.0,すいません,207
5505,1.0,【私は占い師ではないですよ,207
5506,1.0,】,207
5507,1.0,これで喉一つ使うのが少々勿体無いのですが,208
5508,1.0,【修は非占】,208
5509,1.0,です,208
5510,1.0,では休ませて戴きます,208
5511,1.0,迷える子羊達に、安らぎが訪れますように,208
5512,1.0,占だけ回すナガレをよんで,209
5513,1.0,朝の仕込みがあるから失礼するよ,209
5514,1.0,【パン屋は占いなんで出来ないよ】,209
5515,1.0,■1.FOが気楽かな～,210
5516,1.0,■2.確霊>確白でいいんじゃないかな～,210
5517,1.0,■3.序盤は統一で～,210
5518,1.0,そこからは状況次第かな～,210
5519,1.0,□4.レジーナさんって止まると死んじゃうんじゃないの～,210
5520,1.0,それと【私は占いなんてできないよ～】,210
5521,1.0,わー喉勿体ないけどゴカイされちゃう間違えが,211
5522,1.0,【占いなんて出来ない,211
5523,1.0,】【非占】,211
5524,1.0,ご、ごめんねェ…,211
5525,1.0,ちなみに私はCO順で能力者の真贋はあんまり見る気ないよ、と,212
5526,1.0,垂れ流しとくね,212
5527,1.0,それより灰見たい,212
5528,1.0,能力者は結果でてから考えればいいかな,212
5529,1.0,と、灰みよう提案もしてみる,212
5530,1.0,者>>188,212
5531,1.0,なんで通っちゃだめなんだい,212
5532,1.0,美味しいものでもこっそり食べるんだろ,212
5533,1.0,もう、とったりしやしないさ,212
5534,1.0,あとボクは今日他の村のファン感謝祭に呼ばれているから議論に参加できないかもしれない,213
5535,1.0,申し訳ない,213
5536,1.0,なんとか鳩を飛ばして参加できるように努めるよ,213
5537,1.0,本格的に発言できるとしたら明日になるかな,213
5538,1.0,まあ頑張って今日も発言していくけどね,213
5539,1.0,はっはっは,213
5540,1.0,　者宿神農書屋服羊妙兵修年旅娘青,214
5541,1.0,占非　非　非非非非非非　非非非,214
5542,1.0,今のとここんな感じかなぁ,214
5543,1.0,実は僕もう一つ職業があります,215
5544,1.0,【占い師です】,215
5545,1.0,【農のＣＯ確認ですよ】,216
5546,1.0,＼羊兵者書服年妙神旅修屋娘農｜青羊宿,216
5547,1.0,占非非非非非非非非非非非非占｜,216
5548,1.0,順番的にはこうなりますね,216
5549,1.0,さて私も休息をとらせていただきますね,216
5550,1.0,万全な状態を保つことも市民の義務ですから…,216
5551,1.0,みなさんこれから一週間くらいよろしくお願いしますね,216
5552,1.0,ヤコブくんが占い師だったとは,217
5553,1.0,ほかにCOがいなければ暫定的に信じても良さそうだね,217
5554,1.0,>>212　リナ,218
5555,1.0,夜な夜な、レジの部屋の方から、男のうめき声が聞こえてきてだな、苦しんだような、絶望したような……これ以上、言えねぇ,218
5556,1.0,お前は呪われないと思うが、気をつけな,218
5557,1.0,よし、こんなもんか,218
5558,1.0,かぶっちまったけど消すのも、面倒くせぇ、悪ぃナ,218
5559,1.0,寝るぜ,218
5560,1.0,[...は部屋にかっちりと鍵を締めた],218
5561,1.0,＼|羊兵者書服年神旅尼屋娘農宿青,218
5562,1.0,占|非非非非非非非非非非非占＿＿,218
5563,1.0,霊|＿＿＿＿＿＿＿＿＿＿＿＿＿＿,218
5564,1.0,【ヤコブさんの占CO確認したよ～】,219
5565,1.0,>>188,219
5566,1.0,私は寝てるから大丈夫だと思うよ～,219
5567,1.0,簡単には起きないんだ～,219
5568,1.0,>>195,219
5569,1.0,エルちゃんありがと～♪,219
5570,1.0,明日はリナちゃんの家にお泊りに行こうかな～,219
5571,1.0,今日は眠いしもう寝ちゃうね～,219
5572,1.0,ニコラスの夢が見られるといいな～♪,219
5573,1.0,表ずれちゃった,220
5574,1.0,ごめんねー,220
5575,1.0,できない子で(´・ω・`),220
5576,1.0,妙>>205,220
5577,1.0,えーっ,220
5578,1.0,ボク、食べられたくないよー（＞＜）,220
5579,1.0,わ、わかったよー,220
5580,1.0,自分で頑張るっ,220
5581,1.0,（ｷﾘｯ）,220
5582,1.0,【農占ＣＯ確認】,220
5583,1.0,ヤコ兄ちゃん、占いもできるんだね,220
5584,1.0,【農の占CO確認】,221
5585,1.0,＼｜楽羊兵者書服年妙神旅修屋娘農｜宿青,221
5586,1.0,占｜寝非非非非非非非非非非非非占｜＿＿,221
5587,1.0,青は今日きてないな,221
5588,1.0,寝るぜ･･･,221
5589,1.0,★農　FO希望なのに第一声COじゃなかった理由あれば教えてくれ,221
5590,1.0,【農の占CO確認】,222
5591,1.0,リデルさんは、修>>208で非占してますね,222
5592,1.0,レジさんは、まだ起きているようなら、占い師かそうでないかの宣言をよろしくお願いします,222
5593,1.0,あと、まとめの形がどうなる感じでも、仮決定の15分くらい前を目安に希望等を出すのが、ゴタゴタしなくて済むかなぁとか思っていたり,222
5594,1.0,者>>200,222
5595,1.0,べ、別に私の名前が入ってなかったから、寂しかったなんてことはないですから……,222
5596,1.0,お休みなさい**,222
5597,1.0,>216　ジム,223
5598,1.0,羊がふたりいるし、俺は、リーが抜けちまったな,223
5599,1.0,すまねぇ,223
5600,1.0,改めて寝るぜ,223
5601,1.0,【農占いCO確認】,223
5602,1.0,レジの恋人でも占いで探しといてやってくれや,223
5603,1.0,＼|羊兵者書服年妙神旅尼屋娘農宿青,223
5604,1.0,占|非非非非非非非非非非非非占＿＿,223
5605,1.0,霊|＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿,223
5606,1.0,お風呂上りのパックしてたわ,224
5607,1.0,ごめんなさいね,224
5608,1.0,あらやだ,224
5609,1.0,予想以上にみんなからの期待値が高いのねー,224
5610,1.0,【非占CO】【農占いCO確認】,224
5611,1.0,あらディーター、こんな本読むのねー,224
5612,1.0,あんたらしいわー,224
5613,1.0,[…は屋のベッドの上でLEONを読んでいる],224
5614,1.0,【農占いCO確認】,225
5615,1.0,あと占回ってないのは青宿だけか,225
5616,1.0,神>>216,225
5617,1.0,私が二人いる,225
5618,1.0,双子だったのか,225
5619,1.0,者>>218,225
5620,1.0,ここここわい話とか、やめてくれ,225
5621,1.0,私は怖くないぞ,225
5622,1.0,怖くないんだけど、そういうの、怖がる人もいるだろ,225
5623,1.0,な,225
5624,1.0,娘>>219,225
5625,1.0,そうだな、私と一緒だと怖くないからな,225
5626,1.0,ああああ安心だぞ,225
5627,1.0,いい判断だ,225
5628,1.0,私も今日は休ませてもらうよ,225
5629,1.0,皆、また明日,225
5630,1.0,【農の占CO確認】,226
5631,1.0,レジーナさんはもう寝ちゃったのかな,226
5632,1.0,なんだか起きていそうに思えたから待っていたけど,226
5633,1.0,それなら急いで仕立てて疲れちゃったし、もう寝ようかな,226
5634,1.0,おやすみなさい,226
5635,1.0,自分のミスに気付き…,227
5636,1.0,>>225羊　>>216はミスりましたね,227
5637,1.0,申し訳ない,227
5638,1.0,＼｜楽羊兵者書服年妙神旅修屋娘農宿｜青,227
5639,1.0,占｜寝非非非非非非非非非非非非占非｜＿,227
5640,1.0,明日の正午までにヨアヒム殿がこられなかったら霊非霊も回してしまってもいいでしょうかね,227
5641,1.0,>>224※屋と者は相部屋です,228
5642,1.0,（誤記）,228
5643,1.0,>>227神　賛成よ,228
5644,1.0,明日は二丁目集会があるので到着が遅くなるわ,228
5645,1.0,質問だけ置いていくわね,228
5646,1.0,★ALL,228
5647,1.0,各自の考察スタイル教えて,228
5648,1.0,答えたくないなら答えなくていいわ,228
5649,1.0,私の考察材料にするためよ,228
5650,1.0,みんな正直者みたいで僕も安心しました,229
5651,1.0,兵>>221,229
5652,1.0,FOは希望したけどRCOするつもりはなかったんだ,229
5653,1.0,FOについてみんなの意見を聞いてたら占い回しが始まったって感じ,229
5654,1.0,今日はこの辺で失礼しようかな,229
5655,1.0,おやすみなさい,229
